Date,BTC_Price,BTC_Open,BTC_High,BTC_Low,BTC_Vol.,Change %,DowJones_Price,Nasdaq_Price,S&P_Price,Gold_Price,BrentOil_Price,Weighted_Average_Sentiment,Most_Influential_Sentiment,Majority_Sentiment
2019-08-07,11997.0,11472.0,12122.0,11386.0,13660.0,0.0458,26007.07,7862.83,2884.0,1519.6,55.03,-0.2194064202554086,Positive,Negative
2019-08-08,12060.0,11999.0,12126.0,11570.0,10970.0,0.0053,26378.19,8039.16,2938.1,1509.5,56.29,0.03643475857473189,Negative,Positive
2019-08-09,11893.0,12051.0,12092.7,11711.0,7810.0,-0.0138,26287.44,7959.14,2918.7,1514.5,57.37,-0.06918961008389792,Negative,Positive
2019-08-10,11314.0,11892.0,12003.0,11263.0,9020.0,-0.0487,26287.44,7959.14,2918.7,1514.5,57.37,-0.2587040828333961,Positive,Negative
2019-08-11,11586.0,11308.0,11594.0,11158.0,5440.0,0.024,26287.44,7959.14,2918.7,1514.5,57.37,0.05435471351330097,Positive,Positive
2019-08-12,11404.0,11577.0,11578.8,11272.0,3200.0,-0.015700000000000002,25907.37,7863.41,2883.8,1517.2,57.13,-0.01608099744600408,Negative,Positive
2019-08-13,10904.0,11411.0,11468.0,10801.0,9000.0,-0.0438,26279.91,8016.36,2926.3,1514.1,59.9,-0.1291553879656443,Negative,Negative
2019-08-14,10067.0,10904.0,10909.0,9980.0,14510.0,-0.0768,25479.42,7773.94,2840.6,1527.8,57.86,-0.1825667887926102,Negative,Negative
2019-08-15,10327.0,10067.0,10470.0,9522.5,17370.0,0.0258,25579.39,7766.62,2847.6,1531.2,57.37,-0.2007618023212566,Negative,Negative
2019-08-16,10366.0,10324.0,10568.0,9783.4,12890.0,0.0038,25886.01,7895.99,2888.7,1529.4,59.0,-0.1264877882786095,Negative,Negative
2019-08-17,10228.0,10372.0,10487.0,10004.1,4890.0,-0.013300000000000001,25886.01,7895.99,2888.7,1529.4,59.0,-0.2545429095625877,Negative,Negative
2019-08-18,10327.0,10230.0,10529.0,10086.0,3900.0,0.0097,25886.01,7895.99,2888.7,1529.4,59.0,-0.3468739986419678,Negative,Negative
2019-08-19,10937.0,10329.0,10960.0,10280.0,7380.0,0.0591,26135.79,8002.81,2923.7,1511.6,59.79,-0.05979615537559285,Negative,Negative
2019-08-20,10793.0,10947.0,10986.0,10588.0,5830.0,-0.0132,25962.44,7948.56,2900.5,1515.7,59.03,-0.03087021754338191,Negative,Positive
2019-08-21,10146.0,10795.0,10825.0,9880.0,11790.0,-0.0599,26202.73,8020.21,2924.4,1515.7,60.6,-0.05660476343972343,Negative,Negative
2019-08-22,10117.0,10147.0,10247.0,9790.0,6530.0,-0.0029,26252.24,7991.39,2922.9,1508.5,59.81,-0.1380030403534571,Positive,Negative
2019-08-23,10408.0,10117.0,10461.0,10063.0,6390.0,0.0288,25628.9,7751.77,2847.1,1537.6,58.64,-0.03058813938072749,Positive,Negative
2019-08-24,10152.0,10414.0,10427.0,9900.0,5410.0,-0.0246,25628.9,7751.77,2847.1,1537.6,58.64,-0.1568331695519961,Negative,Negative
2019-08-25,10132.0,10162.0,10349.0,9881.1,5210.0,-0.002,25628.9,7751.77,2847.1,1537.6,58.64,-0.04754881696267561,Positive,Negative
2019-08-26,10377.0,10144.0,10654.0,10144.0,8980.0,0.0242,25898.83,7853.73,2878.4,1537.2,58.64,-0.1157434654646906,Negative,Negative
2019-08-27,10184.0,10376.2,10392.0,10036.9,4520.0,-0.018600000000000002,25777.9,7826.95,2869.2,1551.8,58.44,0.03981070986815861,Negative,Positive
2019-08-28,9727.4,10190.0,10303.0,9585.3,10410.0,-0.044800000000000006,26036.1,7856.88,2887.9,1549.1,60.42,-0.2005539255009757,Negative,Negative
2019-08-29,9509.0,9727.3,9727.3,9360.4,7080.0,-0.0225,26362.25,7973.39,2924.6,1536.9,60.59,-0.09895805269479752,Positive,Negative
2019-08-30,9601.0,9509.4,9710.0,9384.3,3750.0,0.0097,26403.28,7962.88,2926.5,1557.2,61.04,0.03037019741946253,Negative,Positive
2019-08-31,9623.9,9600.7,9710.2,9472.1,2750.0,0.0024,26403.28,7962.88,2926.5,1557.2,61.04,-0.07596021784203393,Negative,Negative
2019-09-01,9779.1,9623.9,9858.0,9560.1,2870.0,0.0161,26403.28,7962.88,2926.5,1557.2,61.04,-0.07718486090501149,Positive,Negative
2019-09-02,10388.0,9783.0,10473.0,9754.9,11140.0,0.0623,26403.28,7962.88,2926.5,1533.2,58.55,-0.1719787968056543,Negative,Negative
2019-09-03,10641.0,10401.0,10766.0,10300.0,10740.0,0.024399999999999998,26118.02,7874.16,2906.3,1555.9,57.93,-0.04154114184841033,Negative,Negative
2019-09-04,10590.0,10642.0,10841.2,10411.0,6250.0,-0.0048,26355.47,7976.88,2937.8,1560.4,60.68,-0.09635738987061712,Positive,Negative
2019-09-05,10578.7,10593.0,10663.0,10483.0,3010.0,-0.0011,26728.15,8116.83,2976.0,1525.5,62.7,0.02831638710839408,Negative,Positive
2019-09-06,10317.0,10582.9,10933.0,10218.0,11280.0,-0.024700000000000003,26797.46,8103.07,2978.7,1521.7,61.28,-0.03202997772924362,Negative,Positive
2019-09-07,10488.0,10305.0,10581.0,10305.0,3380.0,0.0166,26797.46,8103.07,2978.7,1521.7,61.28,0.175497078233295,Positive,Positive
2019-09-08,10415.0,10489.0,10599.0,10257.0,3510.0,-0.006999999999999999,26797.46,8103.07,2978.7,1521.7,61.28,0.232807790239652,Positive,Positive
2019-09-09,10318.0,10417.0,10542.0,10118.6,5200.0,-0.009300000000000001,26835.51,8087.44,2978.4,1511.1,63.99,-0.004124277719744929,Positive,Positive
2019-09-10,10122.0,10317.0,10399.0,9961.7,4210.0,-0.019,26909.43,8084.15,2979.4,1499.2,64.67,-0.01627706105892475,Negative,Negative
2019-09-11,10175.0,10121.0,10297.0,9866.5,4350.0,0.0052,27137.04,8169.68,3000.9,1503.2,63.02,0.007660614119635688,Negative,Positive
2019-09-12,10452.0,10174.2,10488.0,10065.1,4400.0,0.027200000000000002,27182.45,8194.47,3009.6,1507.4,60.76,-0.06118045796950658,Positive,Negative
2019-09-13,10374.0,10452.0,10475.0,10170.0,4500.0,-0.0075,27219.52,8176.71,3007.4,1511.7,61.25,-0.1419600623625296,Negative,Negative
2019-09-14,10379.0,10374.0,10478.0,10256.0,3160.0,0.0005,27219.52,8176.71,3007.4,1511.7,61.25,-0.01876831240952015,Negative,Positive
2019-09-15,10322.0,10381.0,10402.0,10287.0,1880.0,-0.0055000000000000005,27219.52,8176.71,3007.4,1511.7,61.25,-0.01266919420315669,Positive,Negative
2019-09-16,10295.0,10321.0,10399.0,10100.0,5520.0,-0.0026,27076.82,8153.54,2998.0,1511.5,68.42,-0.05338964543559335,Negative,Negative
2019-09-17,10214.1,10290.0,10308.0,10171.0,2940.0,-0.0079,27110.8,8186.02,3005.7,1513.4,65.59,0.02834369710513523,Negative,Positive
2019-09-18,10185.0,10214.1,10278.0,10111.0,3340.0,-0.0028000000000000004,27147.08,8177.39,3006.7,1515.8,64.29,-0.08964085827271144,Negative,Negative
2019-09-19,10301.0,10185.0,10417.0,9655.0,9770.0,0.011399999999999999,27094.79,8182.88,3006.8,1506.2,64.25,-0.03929978838333717,Negative,Negative
2019-09-20,10198.0,10303.0,10340.0,10105.0,2510.0,-0.01,26935.07,8117.67,2992.1,1521.5,65.23,-0.1586780200401942,Negative,Negative
2019-09-21,10013.0,10197.0,10199.0,9958.1,2980.0,-0.0181,26935.07,8117.67,2992.1,1521.5,65.23,-0.02085901200771332,Negative,Positive
2019-09-22,10052.0,10012.0,10105.0,9881.4,2750.0,0.0039000000000000003,26935.07,8117.67,2992.1,1521.5,65.23,0.3164348331364719,Positive,Positive
2019-09-23,9702.6,10055.0,10077.0,9627.5,5490.0,-0.0348,26949.99,8112.46,2991.8,1531.5,64.66,-0.1603565247435319,Negative,Negative
2019-09-24,8547.9,9702.6,9788.1,8110.1,34870.0,-0.11900000000000001,26807.77,7993.63,2966.6,1540.2,64.13,-0.2307258798317476,Negative,Negative
2019-09-25,8474.7,8535.0,8770.0,8266.1,12770.0,-0.0086,26970.71,8077.38,2984.9,1512.3,62.41,-0.1968653822938601,Negative,Negative
2019-09-26,8103.6,8475.3,8489.9,7800.1,15420.0,-0.0438,26891.12,8030.66,2977.6,1515.2,62.08,-0.1107558310031891,Negative,Negative
2019-09-27,8213.4,8105.9,8296.5,7906.3,7470.0,0.013500000000000002,26820.25,7939.63,2961.8,1523.3,62.48,-0.128345724567771,Negative,Negative
2019-09-28,8238.6,8215.3,8354.7,8047.9,5450.0,0.0031,26820.25,7939.63,2961.8,1523.3,62.48,-0.04397856838562909,Negative,Negative
2019-09-29,8090.0,8238.2,8260.2,7930.7,6140.0,-0.018000000000000002,26820.25,7939.63,2961.8,1523.3,62.48,-0.0736554952768179,Positive,Negative
2019-09-30,8331.1,8090.1,8384.0,7753.0,10920.0,0.0298,26916.83,7999.33,2976.7,1472.9,60.99,-0.0972818982388292,Negative,Negative
2019-10-01,8334.9,8331.1,8539.0,8228.0,5840.0,0.0005,26573.04,7908.67,2940.2,1489.0,60.06,-0.134480856359005,Negative,Negative
2019-10-02,8413.4,8333.7,8419.9,8193.5,3450.0,0.009399999999999999,26078.62,7785.23,2887.6,1507.9,57.92,-0.001572237960223494,Negative,Positive
2019-10-03,8257.9,8414.9,8440.0,8100.7,3720.0,-0.018500000000000003,26201.04,7872.25,2910.6,1513.8,58.01,-0.01206482990699656,Negative,Positive
2019-10-04,8170.0,8260.5,8264.9,8040.0,3050.0,-0.0106,26573.72,7982.46,2952.0,1512.9,59.13,-0.07260540340627943,Negative,Positive
2019-10-05,8162.5,8170.1,8210.7,8040.0,3330.0,-0.0009,26573.72,7982.46,2952.0,1512.9,59.13,-0.1867170855402946,Negative,Negative
2019-10-06,7883.1,8162.5,8183.1,7807.1,5850.0,-0.0342,26573.72,7982.46,2952.0,1512.9,59.13,-0.08167858173449834,Positive,Positive
2019-10-07,8227.0,7886.2,8342.0,7794.9,8150.0,0.0436,26478.02,7956.28,2938.8,1504.4,59.46,-0.1299717354051995,Negative,Negative
2019-10-08,8211.2,8234.6,8362.0,8132.8,3470.0,-0.0019,26164.04,7823.76,2893.1,1503.9,58.14,0.05164014524029147,Positive,Positive
2019-10-09,8607.5,8205.0,8717.9,8146.6,8390.0,0.0483,26346.01,7903.73,2919.4,1512.8,59.7,-0.03788316907251582,Negative,Positive
2019-10-10,8596.0,8610.4,8682.8,8472.0,4320.0,-0.0013,26496.67,7950.77,2938.1,1500.9,59.08,0.04834817489609122,Positive,Positive
2019-10-11,8280.0,8596.0,8815.2,8253.0,6080.0,-0.0368,26816.59,8057.04,2970.3,1500.6,60.59,-0.1141515265150768,Positive,Negative
2019-10-12,8318.3,8278.2,8421.0,8272.5,1710.0,0.0046,26816.59,8057.04,2970.3,1500.6,60.59,-0.06018613278865814,Negative,Positive
2019-10-13,8305.7,8319.6,8477.4,8179.3,4040.0,-0.0015,26816.59,8057.04,2970.3,1500.6,60.59,0.1275897721449534,Positive,Positive
2019-10-14,8370.0,8304.9,8423.5,8230.1,2540.0,0.0077,26787.36,8048.65,2966.2,1497.6,58.81,-0.05922516742173363,Negative,Negative
2019-10-15,8191.1,8370.0,8433.7,8123.6,3280.0,-0.021400000000000002,27024.8,8148.71,2995.7,1483.5,59.19,0.1133813656428281,Positive,Positive
2019-10-16,8016.0,8191.0,8203.2,7960.0,7080.0,-0.021400000000000002,27001.98,8124.18,2989.7,1494.0,59.3,0.02224675904620778,Negative,Positive
2019-10-17,8092.3,8016.1,8144.9,7949.3,2810.0,0.0095,27025.88,8156.85,2997.9,1498.3,59.35,-0.08140040934085846,Negative,Negative
2019-10-18,7987.2,8092.4,8135.1,7860.0,5300.0,-0.013000000000000001,26770.2,8089.54,2986.2,1510.4,59.96,-0.07072008633986115,Negative,Negative
2019-10-19,7992.9,7987.3,8117.0,7927.0,3510.0,0.0007000000000000001,26770.2,8089.54,2986.2,1510.4,59.96,-0.3632032175858815,Negative,Negative
2019-10-20,8260.6,7993.0,8335.6,7922.0,4870.0,0.0335,26770.2,8089.54,2986.2,1510.4,59.96,-0.02279330790042877,Positive,Negative
2019-10-21,8243.9,8260.7,8371.3,8181.8,3410.0,-0.002,26827.64,8162.99,3006.7,1488.1,58.95,0.05895933508872986,Negative,Positive
2019-10-22,8058.9,8242.2,8332.2,8037.1,3850.0,-0.022400000000000003,26788.1,8104.3,2996.0,1487.5,60.5,-0.08352063383374896,Negative,Negative
2019-10-23,7493.7,8053.7,8074.5,7341.5,12980.0,-0.0701,26833.95,8119.79,3004.5,1495.7,60.52,-0.1435595082385199,Negative,Negative
2019-10-24,7453.0,7493.6,7529.0,7372.0,5800.0,-0.0054,26805.53,8185.8,3010.3,1504.7,61.71,-0.08615301900050219,Negative,Negative
2019-10-25,8679.1,7453.0,8800.0,7426.0,17100.0,0.16449999999999998,26958.06,8243.12,3022.6,1522.2,62.06,-0.06863860748708248,Negative,Negative
2019-10-26,9270.9,8679.3,10464.1,8662.9,32060.000000000004,0.0682,26958.06,8243.12,3022.6,1522.2,62.06,-0.230560785248166,Negative,Negative
2019-10-27,9571.8,9270.9,9815.6,9121.6,11110.0,0.0325,26958.06,8243.12,3022.6,1522.2,62.06,0.1709822806028219,Positive,Positive
2019-10-28,9225.7,9574.1,9948.0,9216.8,8990.0,-0.0362,27090.72,8325.99,3039.4,1495.8,60.39,-0.1823778876970554,Negative,Negative
2019-10-29,9445.5,9229.2,9558.3,9101.3,6730.0,0.023799999999999998,27071.42,8276.85,3036.9,1497.7,61.05,-0.007102545882974353,Negative,Positive
2019-10-30,9184.3,9445.5,9446.9,9035.0,5050.0,-0.0277,27186.69,8303.98,3046.8,1496.7,60.22,-0.0332090720053642,Negative,Negative
2019-10-31,9185.6,9184.4,9460.7,8984.8,5670.0,0.0001,27046.23,8292.36,3037.6,1514.8,59.3,0.002086462993775645,Positive,Positive
2019-11-01,9289.1,9185.6,9332.1,9087.4,4090.0,0.0113,27347.36,8386.4,3066.9,1523.7,60.17,-0.2267893460290185,Negative,Negative
2019-11-02,9332.1,9288.4,9429.4,9251.8,3660.0,0.0046,27347.36,8386.4,3066.9,1523.7,60.17,0.02305608987808228,Negative,Positive
2019-11-03,9222.4,9332.2,9400.6,9100.0,3620.0,-0.0118,27347.36,8386.4,3066.9,1523.7,60.17,-0.1636413127183914,Positive,Negative
2019-11-04,9441.2,9223.0,9621.8,9152.0,7470.0,0.023700000000000002,27462.11,8433.2,3078.3,1511.1,62.52,-0.05746536205212275,Negative,Positive
2019-11-05,9333.9,9440.0,9504.1,9200.0,3410.0,-0.011399999999999999,27492.63,8434.68,3074.6,1483.7,62.72,-0.09895995884172377,Negative,Negative
2019-11-06,9353.0,9334.0,9475.0,9278.0,3470.0,0.002,27492.56,8410.63,3076.8,1493.1,62.11,-0.1312330537117445,Negative,Negative
2019-11-07,9208.0,9355.0,9387.1,9086.5,3750.0,-0.0155,27674.8,8434.52,3085.2,1466.4,62.6,-0.1377392282088598,Negative,Negative
2019-11-08,8782.4,9209.2,9252.4,8688.1,7860.0,-0.0462,27681.24,8475.31,3093.1,1480.0,62.0,0.03520811145955866,Negative,Positive
2019-11-09,8828.0,8782.3,8891.4,8735.9,1960.0,0.0052,27681.24,8475.31,3093.1,1480.0,62.0,-0.009412471204996109,Positive,Negative
2019-11-10,9068.4,8827.1,9156.9,8764.0,4640.0,0.027200000000000002,27681.24,8475.31,3093.1,1480.0,62.0,-0.04991701458181654,Positive,Negative
2019-11-11,8737.7,9069.7,9107.3,8633.4,4240.0,-0.0365,27691.49,8464.28,3087.0,1457.1,62.58,-0.07792573021008418,Negative,Negative
2019-11-12,8830.0,8737.7,8891.5,8602.1,3500.0,0.0106,27691.49,8486.09,3091.8,1453.7,62.19,-0.004095455462282354,Negative,Positive
2019-11-13,8801.1,8830.0,8849.3,8730.3,1340.0,-0.0033,27783.59,8482.1,3094.0,1463.3,62.27,-0.1199020577801598,Negative,Negative
2019-11-14,8655.7,8800.9,8817.4,8601.4,3300.0,-0.0165,27781.96,8479.02,3096.6,1473.4,62.46,-0.06631229688291965,Negative,Negative
2019-11-15,8495.8,8655.5,8798.1,8420.2,5180.0,-0.018500000000000003,28004.89,8540.83,3120.5,1480.8,63.32,-0.1084354350964228,Negative,Negative
2019-11-16,8523.5,8494.8,8553.1,8442.7,1530.0,0.0033,28004.89,8540.83,3120.5,1480.8,63.32,0.08625023961067199,Positive,Positive
2019-11-17,8537.3,8523.4,8662.9,8422.0,2840.0,0.0016,28004.89,8540.83,3120.5,1480.8,63.32,0.009039454839446327,Positive,Positive
2019-11-18,8219.5,8536.7,8536.8,8119.0,6360.0,-0.037200000000000004,28036.22,8549.94,3122.0,1471.9,62.82,-0.1741114026483367,Negative,Negative
2019-11-19,8164.9,8219.5,8241.9,8055.2,3700.0,-0.0066,27934.02,8570.66,3120.2,1474.3,62.37,0.01668234217551447,Negative,Positive
2019-11-20,8126.4,8164.9,8255.0,8081.0,2060.0,-0.004699999999999999,27821.09,8526.73,3108.5,1474.2,63.8,-0.008500513253789959,Negative,Positive
2019-11-21,7671.1,8126.4,8155.9,7510.1,9890.0,-0.055999999999999994,27766.29,8506.21,3103.5,1463.6,64.99,-0.2756514770644052,Negative,Negative
2019-11-22,7323.0,7672.5,7763.3,6820.1,19370.0,-0.0454,27875.62,8519.89,3110.3,1481.2,64.83,-0.20950928191806,Negative,Negative
2019-11-23,7352.6,7318.6,7385.0,7141.0,4630.0,0.004,27875.62,8519.89,3110.3,1481.2,64.83,-0.1097872431079547,Negative,Negative
2019-11-24,6965.3,7352.7,7372.0,6922.0,8580.0,-0.0527,27875.62,8519.89,3110.3,1481.2,64.83,-0.2413837114969889,Positive,Negative
2019-11-25,7168.0,6965.2,7413.6,6619.4,18520.0,0.0291,28066.47,8632.49,3133.6,1456.9,64.67,-0.2512679255008697,Negative,Negative
2019-11-26,7198.3,7162.8,7384.7,7061.2,5200.0,0.0042,28121.68,8647.93,3140.5,1467.4,64.82,-0.1850539211715971,Negative,Negative
2019-11-27,7549.3,7198.3,7689.0,6880.0,13900.0,0.048799999999999996,28164.0,8705.17,3153.6,1475.9,65.03,-0.3435732590464445,Negative,Negative
2019-11-28,7460.8,7547.3,7683.0,7415.0,4340.0,-0.011699999999999999,28164.0,8705.17,3153.6,1464.2,64.68,0.02501049951503151,Negative,Positive
2019-11-29,7796.6,7460.7,7916.3,7450.0,7280.0,0.045,28051.41,8665.47,3141.0,1483.2,64.5,-0.0834861946105957,Negative,Negative
2019-11-30,7599.9,7796.5,7849.6,7495.0,4970.0,-0.0252,28051.41,8665.47,3141.0,1483.2,64.5,0.005784392356872559,Negative,Positive
2019-12-01,7450.1,7599.9,7600.1,7288.7,6330.0,-0.0197,28051.41,8665.47,3141.0,1483.2,64.5,-0.05275816151074001,Positive,Negative
2019-12-02,7350.3,7450.1,7467.3,7209.4,4630.0,-0.0134,27783.04,8567.99,3113.9,1469.2,63.2,-0.03952370371137347,Negative,Positive
2019-12-03,7336.0,7350.2,7453.5,7288.0,2300.0,-0.0019,27502.81,8520.64,3093.2,1484.4,62.95,-0.1336435953776042,Negative,Negative
2019-12-04,7238.2,7336.9,7887.7,7134.1,11720.0,-0.013300000000000001,27649.78,8566.67,3112.8,1480.2,65.25,-0.04985416045895329,Negative,Negative
2019-12-05,7440.0,7239.3,7522.8,7193.7,4790.0,0.0279,27677.79,8570.7,3117.4,1483.1,65.67,-0.09685356259346008,Positive,Negative
2019-12-06,7588.3,7439.9,7648.6,7350.1,5710.0,0.0199,28015.06,8656.53,3145.9,1475.8,66.5,-0.07896050810813904,Negative,Negative
2019-12-07,7543.2,7584.7,7665.1,7520.1,1720.0,-0.0059,28015.06,8656.53,3145.9,1475.8,66.5,0.121005654335022,Positive,Positive
2019-12-08,7564.6,7543.2,7620.0,7433.6,4300.0,0.0028000000000000004,28015.06,8656.53,3145.9,1475.8,66.5,0.02640278140703837,Positive,Negative
2019-12-09,7379.5,7563.8,7701.1,7309.1,6560.0,-0.0245,27909.6,8621.83,3136.0,1464.9,66.44,0.1672206650609555,Positive,Positive
2019-12-10,7254.6,7373.8,7433.0,7207.5,3640.0,-0.0169,27881.72,8616.18,3132.5,1468.1,66.57,-0.0869812357884187,Negative,Negative
2019-12-11,7230.7,7254.7,7296.2,7170.1,3120.0,-0.0033,27911.3,8654.05,3141.6,1475.0,65.37,-0.01533482145321997,Positive,Positive
2019-12-12,7224.0,7231.2,7325.6,7133.8,5640.0,-0.0009,28132.05,8717.32,3168.6,1472.3,66.67,0.01632005434769851,Negative,Positive
2019-12-13,7283.2,7224.1,7331.9,7218.7,2900.0,0.008199999999999999,28135.38,8734.88,3168.8,1497.7,67.44,-0.08100129277617843,Positive,Negative
2019-12-14,7100.8,7283.1,7290.5,7038.5,3410.0,-0.025,28135.38,8734.88,3168.8,1497.7,67.44,-0.2013021185994148,Positive,Negative
2019-12-15,7152.7,7100.8,7218.6,7046.6,3530.0,0.0073,28135.38,8734.88,3168.8,1497.7,67.44,0.1461954496123574,Positive,Positive
2019-12-16,6926.8,7152.7,7189.9,6900.0,13420.0,-0.0316,28235.89,8814.23,3191.4,1480.5,68.04,-0.04243872407823801,Negative,Negative
2019-12-17,6667.1,6926.6,6972.0,6624.3,12660.0,-0.0375,28267.16,8823.36,3192.5,1480.6,68.99,-0.2037242017686367,Negative,Negative
2019-12-18,7323.4,6667.1,7480.2,6479.4,13750.0,0.0984,28239.28,8827.74,3191.1,1478.7,69.12,-0.1714022047817707,Negative,Negative
2019-12-19,7181.8,7326.9,7412.5,7089.1,5430.0,-0.019299999999999998,28376.96,8887.22,3205.4,1484.4,69.7,-0.1319550654062858,Negative,Negative
2019-12-20,7212.9,7181.8,7249.0,7116.8,5700.0,0.0043,28455.09,8924.95,3221.2,1480.9,68.66,0.01072275141874949,Positive,Positive
2019-12-21,7166.4,7213.0,7215.1,7145.2,2280.0,-0.006500000000000001,28455.09,8924.95,3221.2,1480.9,68.66,-0.3148283898830414,Negative,Negative
2019-12-22,7532.0,7166.3,7541.3,7159.6,3620.0,0.051,28455.09,8924.95,3221.2,1480.9,68.66,0.1934154033660889,Positive,Positive
2019-12-23,7347.4,7538.9,7715.0,7283.1,7080.0,-0.0245,28551.53,8945.65,3224.0,1488.7,67.49,-0.07750299031084235,Positive,Negative
2019-12-24,7276.9,7346.2,7445.0,7182.9,4250.0,-0.0096,28515.45,8952.88,3223.4,1516.0,69.26,0.102246935430326,Negative,Positive
2019-12-25,7220.1,7270.0,7287.4,7144.8,3360.0,-0.0078000000000000005,28515.45,8952.88,3223.4,1507.5,69.26,-0.1382432207465172,Negative,Positive
2019-12-26,7232.4,7220.1,7464.3,7189.0,4720.0,0.0017000000000000001,28621.39,9022.39,3239.9,1514.4,69.26,-0.03185893595218658,Negative,Positive
2019-12-27,7287.0,7235.3,7300.0,7114.1,4000.0,0.0075,28645.26,9006.62,3240.0,1529.7,68.91,-0.152422558516264,Negative,Negative
2019-12-28,7334.4,7293.6,7389.9,7280.5,2730.0,0.006500000000000001,28645.26,9006.62,3240.0,1529.7,68.91,0.4118908395369847,Positive,Positive
2019-12-29,7417.9,7333.2,7551.6,7311.8,2490.0,0.011399999999999999,28645.26,9006.62,3240.0,1529.7,68.91,0.02717597186565399,Positive,Positive
2019-12-30,7260.9,7413.0,7421.6,7217.7,4090.0,-0.0212,28462.14,8945.99,3221.3,1518.6,68.3,0.003417213325915129,Positive,Positive
2019-12-31,7208.3,7261.0,7333.0,7161.3,2990.0,-0.0072,28538.44,8972.6,3230.8,1535.1,67.77,-0.178498584490556,Positive,Negative
2020-01-01,7212.7,7208.2,7268.8,7185.4,2070.0,0.0006,28538.44,8972.6,3230.8,1522.5,67.77,0.431364081799984,Positive,Positive
2020-01-02,6989.4,7212.7,7225.2,6963.0,4850.0,-0.031,28868.8,9092.19,3257.8,1528.1,67.05,-0.1234324503886072,Negative,Negative
2020-01-03,7367.5,6989.4,7437.6,6909.3,6680.0,0.0541,28634.88,9020.77,3234.8,1564.5,69.08,-0.07488612085580826,Negative,Positive
2020-01-04,7369.8,7371.8,7422.0,7297.7,4270.0,0.0003,28634.88,9020.77,3234.8,1564.5,69.08,0.08351838092009227,Positive,Positive
2020-01-05,7364.6,7370.3,7509.9,7315.8,4450.0,-0.0007000000000000001,28634.88,9020.77,3234.8,1564.5,69.08,-0.1194758266210556,Positive,Negative
2020-01-06,7757.9,7364.7,7784.9,7358.0,8540.0,0.053399999999999996,28703.38,9071.47,3246.3,1568.8,70.25,-0.02183275316890917,Negative,Positive
2020-01-07,8150.0,7759.5,8200.1,7741.9,12350.0,0.050499999999999996,28583.68,9068.58,3237.2,1574.3,68.74,-0.09289019885990354,Negative,Negative
2020-01-08,8036.8,8158.2,8442.0,7882.8,11760.0,-0.0139,28745.09,9129.24,3253.1,1560.2,67.31,0.0965852906758135,Negative,Positive
2020-01-09,7817.5,8036.8,8036.8,7756.2,4670.0,-0.0273,28956.9,9203.43,3274.7,1554.3,66.58,-0.01810048520565033,Negative,Positive
2020-01-10,8176.3,7817.4,8177.8,7678.5,7860.0,0.045899999999999996,28823.77,9178.86,3265.3,1587.0,66.77,0.111562716960907,Positive,Positive
2020-01-11,8013.8,8184.3,8271.9,7994.6,4250.0,-0.0199,28823.77,9178.86,3265.3,1587.0,66.77,0.02159811556339264,Positive,Positive
2020-01-12,8174.7,8013.6,8174.7,7951.7,3210.0,0.020099999999999996,28823.77,9178.86,3265.3,1587.0,66.77,0.1275592346986135,Positive,Positive
2020-01-13,8094.5,8174.9,8198.3,8053.6,2590.0,-0.0098,28907.05,9273.93,3288.1,1550.6,64.14,0.2142858952283859,Positive,Positive
2020-01-14,8775.6,8104.1,8829.0,8099.3,16570.0,0.08410000000000001,28939.67,9251.33,3283.2,1544.6,64.45,0.09646975062787533,Positive,Positive
2020-01-15,8807.7,8760.8,8873.0,8560.2,8780.0,0.0037,29030.22,9258.69,3289.3,1554.0,63.29,-0.0678753424435854,Negative,Negative
2020-01-16,8720.6,8810.9,8839.9,8579.8,5310.0,-0.009899999999999999,29297.64,9357.13,3316.8,1550.5,64.63,-0.08276549922792535,Negative,Negative
2020-01-17,8875.4,8719.5,8994.9,8674.2,9690.0,0.0178,29348.1,9388.94,3329.6,1582.5,64.05,0.03389261319087102,Negative,Positive
2020-01-18,8891.5,8873.1,8965.0,8794.2,3460.0,0.0018,29348.1,9388.94,3329.6,1582.5,64.05,0.1316097170114517,Positive,Positive
2020-01-19,8694.0,8891.6,9169.5,8455.7,12410.0,-0.0222,29348.1,9388.94,3329.6,1582.5,64.05,0.013935636729002,Positive,Positive
2020-01-20,8638.2,8698.6,8741.1,8519.6,4110.0,-0.0064,29348.1,9388.94,3329.6,1566.6,64.63,-0.03862802386283874,Negative,Positive
2020-01-21,8734.1,8638.2,8782.8,8512.2,3250.0,0.0111,29196.04,9370.81,3320.8,1557.9,63.66,0.1690510840465625,Positive,Positive
2020-01-22,8663.9,8734.2,8799.9,8580.6,2350.0,-0.008,29186.27,9383.77,3321.8,1556.7,62.11,0.01092645472713879,Negative,Positive
2020-01-23,8403.5,8668.9,8669.3,8296.9,5700.0,-0.0301,29160.09,9402.48,3325.5,1565.4,61.26,-0.1101241846169744,Negative,Negative
2020-01-24,8447.1,8403.6,8521.8,8247.7,3510.0,0.0052,28989.73,9314.91,3295.5,1599.0,59.34,-0.03949530363082886,Negative,Positive
2020-01-25,8353.7,8447.1,8447.2,8280.0,2100.0,-0.0111,28989.73,9314.91,3295.5,1599.0,59.34,0.01848854869604111,Positive,Positive
